,0,1,2
7509,2231,32,0
7510,759,88,0
7511,1786,5,1
7512,1114,33,0
7513,74,14,1
7514,255,198,0
7515,495,34,1
7516,34,9,1
7517,360,140,0
7518,487,177,1
7519,2041,77,0
7520,1352,184,0
7521,570,6,1
7522,68,38,1
7523,1122,3,1
7524,861,6,1
7525,567,1,1
7526,675,151,0
7527,820,0,1
7528,121,140,0
7529,423,6,1
7530,1731,3,1
7531,1664,21,0
7532,2007,64,0
7533,1482,24,0
7534,798,5,1
7535,1486,64,0
7536,1566,11,0
7537,1043,63,0
7538,84,7,1
7539,2023,182,0
7540,462,8,1
7541,106,126,1
7542,256,201,0
7543,1957,15,1
7544,1354,3,1
7545,195,19,1
7546,2146,33,1
7547,775,6,1
7548,602,162,0
7549,486,94,0
7550,61,212,0
7551,94,3,1
7552,617,183,0
7553,1964,15,1
7554,1909,215,0
7555,21,28,1
7556,1915,6,1
7557,93,6,1
7558,2,123,0
7559,1536,3,1
7560,1039,176,0
7561,565,77,0
7562,1725,5,1
7563,660,120,0
7564,90,15,1
7565,2127,15,1
7566,1130,111,0
7567,695,20,1
7568,1465,103,0
7569,277,189,0
7570,1209,32,0
7571,55,42,1
7572,1858,44,0
7573,1207,3,1
7574,2139,15,1
7575,478,158,0
7576,462,182,0
7577,135,153,0
7578,17,3,0
7579,1965,35,0
7580,2255,82,0
7581,1584,3,1
7582,409,8,1
7583,1720,132,0
7584,636,6,1
7585,1744,3,1
7586,138,6,1
7587,1868,117,0
7588,2206,167,0
7589,1095,100,0
7590,1893,6,1
7591,1120,113,0
7592,2135,164,0
7593,339,4,1
7594,541,172,1
7595,1101,84,0
7596,36,103,0
7597,1610,175,0
7598,2001,173,0
7599,321,8,1
7600,177,35,1
7601,77,36,1
7602,1716,3,1
7603,339,118,0
7604,179,111,0
7605,365,162,1
7606,1661,89,1
7607,224,14,1
7608,647,6,1
7609,315,46,0
7610,1390,185,0
7611,171,28,0
7612,766,1,1
7613,1756,16,0
7614,819,180,0
7615,523,143,0
7616,627,108,0
7617,1,6,1
7618,1189,3,1
7619,176,134,0
7620,1467,3,1
7621,272,154,1
7622,1444,3,1
7623,2150,14,1
7624,848,6,1
7625,2011,35,0
7626,1269,28,0
7627,59,14,1
7628,1857,6,1
7629,187,159,0
7630,1776,52,0
7631,947,57,0
7632,2184,41,0
7633,22,31,1
7634,377,52,0
7635,365,26,1
7636,1656,103,0
7637,1822,6,1
7638,334,85,0
7639,626,2,0
7640,1646,6,1
7641,1563,98,0
7642,432,6,1
7643,2064,33,0
7644,1872,74,0
7645,2055,15,1
7646,1272,139,0
7647,1525,52,0
7648,2004,14,1
7649,576,5,1
7650,8,14,1
7651,1124,23,0
7652,1675,57,0
7653,224,91,0
7654,177,103,0
7655,1980,101,0
7656,1549,41,0
7657,507,6,1
7658,928,5,1
7659,903,26,1
7660,3,8,1
7661,185,20,1
7662,797,149,0
7663,90,9,1
7664,1764,156,0
7665,380,5,1
7666,1063,3,1
7667,1794,81,0
7668,865,23,0
7669,1235,3,1
7670,297,6,1
7671,588,204,0
7672,1902,32,0
7673,2250,141,0
7674,295,15,1
7675,57,36,1
7676,2212,188,0
7677,705,6,1
7678,1241,109,0
7679,1165,29,0
7680,42,59,0
7681,2245,37,0
7682,878,58,0
7683,408,32,1
7684,1867,6,1
7685,978,126,0
7686,2074,213,0
7687,1228,102,0
7688,2196,68,0
7689,1438,16,0
7690,92,7,1
7691,45,77,1
7692,1216,17,0
7693,1841,98,0
7694,860,124,0
7695,2087,15,1
7696,230,85,0
7697,1903,75,0
7698,121,95,1
7699,760,15,1
7700,1126,3,1
7701,1088,205,0
7702,379,6,1
7703,215,5,1
7704,893,34,1
7705,820,20,1
7706,615,26,1
7707,122,49,0
7708,391,53,0
7709,256,6,1
7710,1723,5,1
7711,30,37,1
7712,1478,42,0
7713,378,5,1
7714,1621,152,0
7715,20,15,1
7716,1666,144,0
7717,1473,77,0
7718,352,5,1
7719,253,42,0
7720,79,15,1
7721,1951,6,1
7722,111,8,1
7723,2004,192,0
7724,1457,82,0
7725,39,6,1
7726,1420,148,0
7727,2186,143,0
7728,1312,89,0
7729,599,156,0
7730,35,13,1
7731,692,64,0
7732,809,125,0
7733,1924,13,0
7734,63,35,1
7735,1690,69,1
7736,26,190,0
7737,766,198,1
7738,321,15,1
7739,1009,61,0
7740,179,6,1
7741,142,15,1
7742,201,48,1
7743,123,14,1
7744,1740,197,0
7745,710,15,0
7746,1927,139,0
7747,892,89,1
7748,1717,7,0
7749,326,15,1
7750,893,101,0
7751,683,116,0
7752,1009,126,0
7753,543,183,1
7754,2194,211,0
7755,408,26,1
7756,265,71,0
7757,323,6,1
7758,764,177,0
7759,430,3,1
7760,561,2,0
7761,209,6,1
7762,55,35,1
7763,676,6,1
7764,1031,11,0
7765,552,98,1
7766,1409,106,0
7767,1576,3,1
7768,654,6,1
7769,910,96,1
7770,215,0,1
7771,522,24,0
7772,1982,15,1
7773,1964,14,1
7774,134,14,1
7775,1959,6,1
7776,1496,3,1
7777,279,6,1
7778,247,69,1
7779,1841,97,0
7780,1262,44,0
7781,2202,6,1
7782,1537,12,0
7783,1185,79,0
7784,915,8,1
7785,1177,3,1
7786,744,6,1
7787,812,188,0
7788,589,4,0
7789,2122,94,0
7790,2232,52,0
7791,395,206,0
7792,84,5,1
7793,559,65,0
7794,96,46,0
7795,909,175,0
7796,1072,3,1
7797,603,161,1
7798,20,13,1
7799,2115,15,1
7800,1666,78,0
7801,233,6,1
7802,1751,5,1
7803,152,0,1
7804,1167,191,0
7805,1566,147,0
7806,479,181,0
7807,609,6,1
7808,1989,146,0
7809,378,35,0
7810,2228,35,1
7811,1338,3,1
7812,1393,189,0
7813,1521,3,1
7814,1382,66,0
7815,445,187,0
7816,418,173,0
7817,93,17,1
7818,1253,1,0
7819,91,122,1
7820,1561,3,1
7821,1736,42,0
7822,1471,96,0
7823,26,40,1
7824,1579,3,1
7825,303,165,0
7826,1543,88,0
7827,186,147,1
7828,68,11,1
7829,109,0,1
7830,633,34,1
7831,325,5,1
7832,149,204,0
7833,1783,86,0
7834,25,37,1
7835,1233,3,1
7836,61,92,1
7837,414,39,0
7838,608,112,0
7839,1230,29,0
7840,2120,215,0
7841,1698,192,1
7842,486,166,0
7843,15,75,0
7844,486,184,0
7845,245,14,1
7846,2200,6,1
7847,2111,85,0
7848,1913,21,0
7849,649,30,0
7850,2083,13,0
7851,803,96,0
7852,1209,0,0
7853,769,46,0
7854,1666,3,1
7855,263,19,1
7856,1852,178,0
7857,530,6,1
7858,148,142,1
7859,34,11,1
7860,319,29,1
7861,197,90,1
7862,2001,15,1
7863,1034,113,0
7864,1451,123,0
7865,773,198,0
7866,1476,92,0
7867,753,164,0
7868,769,0,1
7869,23,79,0
7870,92,35,1
7871,1431,3,1
7872,1884,60,0
7873,2198,177,0
7874,4,81,0
7875,294,8,1
7876,1761,51,0
7877,1626,167,0
7878,2016,32,0
7879,1045,187,0
7880,463,17,1
7881,891,73,0
7882,2166,215,1
7883,168,150,0
7884,953,58,0
7885,324,6,1
7886,709,150,0
7887,1231,134,0
7888,1936,6,1
7889,91,15,1
7890,2099,14,1
7891,94,33,1
7892,2101,84,0
7893,1212,115,0
7894,1085,120,0
7895,10,65,0
7896,1413,3,1
7897,87,172,0
7898,935,137,0
7899,305,9,1
7900,1477,3,1
7901,1386,106,0
7902,2130,84,0
7903,1319,34,0
7904,100,14,1
7905,389,15,1
7906,895,15,1
7907,261,5,1
7908,2124,6,1
7909,438,0,1
7910,815,6,1
7911,131,55,0
7912,152,42,1
7913,329,132,1
7914,588,25,0
7915,669,180,0
7916,1645,6,1
7917,1193,3,1
7918,272,0,1
7919,188,4,1
7920,393,100,0
7921,1762,171,0
7922,110,35,1
7923,1455,29,0
7924,191,66,0
7925,1095,86,0
7926,1031,3,1
7927,905,14,1
7928,1706,109,0
7929,1484,66,0
7930,1353,179,0
7931,1091,158,0
7932,324,205,0
7933,652,13,0
7934,1801,33,1
7935,1988,35,0
7936,245,35,1
7937,290,189,0
7938,285,186,0
7939,1727,5,1
7940,2102,26,0
7941,342,155,0
7942,127,3,1
7943,433,34,1
7944,345,147,1
7945,221,133,0
7946,1849,205,0
7947,268,29,1
7948,607,70,1
7949,1569,3,1
7950,1862,132,0
7951,1240,88,0
7952,1984,127,0
7953,1167,3,1
7954,784,2,0
7955,1497,3,1
7956,322,162,1
7957,1174,164,0
7958,341,6,1
7959,33,51,1
7960,853,108,0
7961,78,114,1
7962,1809,167,1
7963,25,5,1
7964,2242,35,1
7965,11,20,1
7966,55,9,1
7967,1775,3,1
7968,1587,58,0
7969,940,5,1
7970,649,181,0
7971,767,51,0
7972,1698,143,0
7973,1349,3,1
7974,263,107,0
7975,669,201,0
7976,1396,199,0
7977,969,206,0
7978,1480,187,0
7979,1504,3,1
7980,172,30,1
7981,1053,121,0
7982,919,195,0
7983,39,61,1
7984,63,16,1
7985,67,5,1
7986,846,29,1
7987,1425,96,0
7988,149,8,1
7989,1266,184,0
7990,1490,170,0
7991,370,21,0
7992,1927,181,0
7993,1173,3,1
7994,1140,3,1
7995,219,150,1
7996,1680,213,0
7997,687,182,0
7998,36,116,0
7999,834,34,1
8000,65,16,1
8001,1916,6,1
8002,252,23,0
8003,1759,5,1
8004,764,98,0
8005,330,15,1
8006,401,5,1
8007,164,29,1
8008,1810,72,0
8009,488,44,0
8010,782,15,1
8011,865,9,0
8012,1097,22,0
8013,1392,73,0
8014,428,97,1
8015,897,6,1
8016,593,186,0
8017,430,19,1
8018,2013,14,1
8019,1001,138,0
8020,1921,211,0
8021,1116,182,0
8022,427,75,0
8023,1389,22,0
8024,1645,186,0
8025,1898,6,1
8026,1941,52,0
8027,528,6,1
8028,1493,0,0
8029,1343,147,0
8030,438,8,1
8031,729,173,0
8032,1585,134,0
8033,574,97,1
8034,2062,34,1
8035,334,95,1
8036,108,5,1
8037,1814,68,0
8038,686,6,1
8039,366,126,0
8040,866,6,1
8041,90,35,1
8042,217,97,0
8043,91,8,1
8044,713,15,1
8045,18,50,0
8046,1078,199,0
8047,2070,34,1
8048,1214,166,0
8049,1046,5,1
8050,1164,193,0
8051,47,36,1
8052,144,5,1
8053,1511,140,0
8054,1020,30,0
8055,1536,41,0
8056,57,6,1
8057,197,4,1
8058,1599,6,1
8059,1402,3,1
8060,305,112,0
8061,609,169,0
8062,1669,208,0
8063,1449,3,1
8064,2168,201,0
8065,2163,191,0
8066,600,134,0
8067,1873,123,0
8068,1174,121,0
8069,313,35,1
8070,381,6,1
8071,714,185,0
8072,770,15,1
8073,1101,212,0
8074,1926,6,1
8075,119,5,1
8076,199,6,1
8077,836,191,0
8078,39,14,1
8079,917,77,0
8080,239,6,1
8081,938,3,1
8082,76,5,1
8083,421,172,1
8084,765,120,0
8085,223,150,0
8086,935,58,0
8087,97,33,1
8088,55,0,1
8089,1652,163,0
8090,93,36,1
8091,425,139,0
8092,39,60,0
8093,580,201,0
8094,375,176,0
8095,1539,119,0
8096,1875,6,1
8097,95,168,0
8098,1178,4,0
8099,2142,6,1
8100,2028,15,1
8101,1284,78,0
8102,121,5,1
8103,576,15,1
8104,445,33,1
8105,1241,135,0
8106,2207,19,1
8107,1076,156,0
8108,1760,197,0
8109,1967,110,0
8110,1618,160,0
8111,1801,20,0
8112,2250,12,0
8113,1746,3,1
8114,151,31,1
8115,1900,119,0
8116,68,6,1
8117,1522,25,0
8118,2197,14,1
8119,654,123,0
8120,19,0,1
8121,30,44,1
8122,2039,175,0
8123,533,134,0
8124,2180,124,0
8125,374,34,1
8126,389,6,1
8127,2256,132,0
8128,1782,3,1
8129,253,28,0
8130,1281,214,0
8131,1695,100,0
8132,455,68,1
8133,622,10,0
8134,1549,3,1
8135,181,169,0
8136,863,6,1
8137,818,26,1
8138,550,33,1
8139,1165,24,0
8140,1514,3,1
8141,289,183,0
8142,625,35,1
8143,1621,6,1
8144,460,100,0
8145,1602,1,0
8146,1143,3,1
8147,140,31,1
8148,1656,121,0
8149,1090,3,1
8150,1673,6,1
8151,1636,58,0
8152,359,134,0
8153,75,11,1
8154,2188,155,0
8155,462,187,0
8156,152,6,1
8157,2119,15,1
8158,588,14,1
8159,1129,187,0
8160,1673,119,0
8161,1854,209,0
8162,1409,3,1
8163,1384,141,0
8164,591,6,1
8165,1031,178,0
8166,26,41,1
8167,404,157,0
8168,203,48,1
8169,129,84,1
8170,115,120,0
8171,2134,33,1
8172,1998,14,1
8173,1471,6,1
8174,895,0,0
8175,1139,82,0
8176,1959,33,0
8177,617,103,1
8178,433,14,1
8179,352,15,1
8180,1913,103,0
8181,708,119,0
8182,892,54,0
8183,1780,3,1
8184,361,160,1
8185,876,132,1
8186,672,193,0
8187,1371,10,0
8188,1819,148,0
8189,849,117,1
8190,858,175,0
8191,292,5,1
8192,123,93,1
8193,820,107,0
8194,651,179,1
8195,1244,3,1
8196,235,194,0
8197,2008,34,1
8198,1347,3,1
8199,407,6,1
8200,1748,3,1
8201,1783,24,0
8202,107,5,1
8203,90,37,0
8204,1751,22,0
8205,1516,147,0
8206,2027,15,1
8207,1221,191,0
8208,1766,5,1
8209,559,38,0
8210,1752,3,1
8211,632,26,1
8212,441,11,1
8213,1046,3,1
8214,1825,208,0
8215,1010,118,0
8216,2077,91,0
8217,242,102,0
8218,480,6,1
8219,1463,109,0
8220,183,38,0
8221,1824,6,1
8222,2205,45,0
8223,341,14,1
8224,1212,3,1
8225,599,0,1
8226,174,35,0
8227,44,8,1
8228,946,183,0
8229,2158,77,0
8230,365,170,1
8231,550,80,0
8232,1344,3,1
8233,350,79,1
8234,1651,6,1
8235,1215,3,1
8236,500,32,1
8237,950,5,1
8238,1154,3,1
8239,991,3,1
8240,2184,92,0
8241,8,11,0
8242,1427,3,1
8243,348,14,1
8244,403,5,1
8245,589,15,1
8246,430,150,0
8247,2018,15,1
8248,340,5,1
8249,1012,3,1
8250,995,59,0
8251,629,97,1
8252,762,197,1
8253,106,6,1
8254,51,40,1
8255,545,8,1
8256,1048,5,1
8257,304,5,1
8258,1334,3,1
8259,1333,3,1
8260,1416,98,0
8261,463,5,1
8262,1462,3,1
8263,947,3,1
8264,1972,13,0
8265,106,9,1
8266,369,46,0
8267,2114,15,1
8268,867,6,1
8269,918,79,0
8270,1708,142,0
8271,181,146,1
8272,1082,3,1
8273,1848,6,1
8274,34,0,1
8275,717,8,1
8276,492,29,1
8277,2112,5,0
8278,1713,39,0
8279,1049,3,1
8280,76,77,0
8281,688,180,0
8282,604,127,0
8283,2026,33,1
8284,598,176,0
8285,1178,83,0
8286,25,6,1
8287,1928,6,1
8288,1286,142,0
8289,208,117,0
8290,752,162,0
8291,560,89,1
8292,1116,79,0
8293,1903,87,0
8294,1540,95,0
8295,149,41,1
8296,305,35,1
8297,1700,15,1
8298,791,89,1
8299,1422,68,0
8300,2104,14,1
8301,822,15,1
8302,2092,176,0
8303,177,175,0
8304,928,209,0
8305,1214,3,1
8306,723,40,1
8307,2220,114,0
8308,451,36,1
8309,1620,48,0
8310,815,81,0
8311,1290,6,0
8312,91,5,1
8313,38,210,0
8314,29,14,1
8315,216,20,0
8316,2013,133,0
8317,378,16,1
8318,464,148,1
8319,1250,3,1
8320,2013,28,0
8321,1968,14,1
8322,451,84,1
8323,1228,3,1
8324,1174,161,0
8325,38,148,0
8326,98,34,1
8327,582,14,1
8328,751,187,0
8329,1102,28,0
8330,1237,3,1
8331,2245,42,0
8332,2059,34,1
8333,408,20,1
8334,2048,146,0
8335,1861,111,0
8336,1159,91,0
8337,1878,155,0
8338,865,6,1
8339,387,6,1
8340,1596,130,0
8341,515,25,0
8342,870,37,0
8343,1694,6,1
8344,1478,134,0
8345,25,34,1
8346,59,39,1
8347,2078,150,0
8348,1341,95,0
8349,1527,31,0
8350,1611,175,0
8351,1706,5,1
8352,1291,132,0
8353,1446,3,1
8354,448,37,1
8355,330,34,1
8356,1680,48,1
8357,2185,112,0
8358,619,180,0
8359,827,67,0
8360,98,14,1
8361,64,6,1
8362,272,26,1
8363,60,6,1
8364,1993,140,0
8365,276,57,1
8366,796,213,0
8367,1077,3,1
8368,1245,65,0
8369,1648,90,0
8370,8,5,1
8371,1866,6,1
8372,115,89,1
8373,403,15,1
8374,1089,77,0
8375,1018,3,1
8376,1162,3,1
8377,0,5,1
8378,1558,3,1
8379,970,3,1
8380,356,6,1
8381,1650,141,0
8382,1744,198,0
8383,95,76,0
8384,166,6,1
8385,983,3,1
8386,2076,33,1
8387,2134,34,1
8388,1184,187,0
8389,97,0,1
8390,1463,210,0
8391,96,15,1
8392,301,28,1
8393,664,97,1
8394,8,15,1
8395,538,172,0
8396,923,123,0
8397,180,5,1
8398,2144,56,1
8399,1794,135,0
8400,1999,169,0
8401,1087,3,1
8402,526,77,0
8403,149,2,1
8404,1285,3,1
8405,1802,178,0
8406,1931,84,0
8407,327,12,0
8408,1793,135,0
8409,442,89,1
8410,286,20,1
8411,1532,102,0
8412,557,54,0
8413,530,132,1
8414,448,2,1
8415,1473,201,0
8416,30,45,1
8417,756,165,0
8418,835,0,1
8419,104,8,1
8420,2042,145,0
8421,1382,3,1
8422,491,6,1
8423,797,20,1
8424,1826,6,1
8425,301,6,1
8426,1382,192,0
8427,207,211,0
8428,925,50,0
8429,1664,3,1
8430,962,122,0
8431,958,201,0
8432,448,89,1
8433,1481,108,0
8434,870,30,0
8435,215,67,0
8436,1478,175,0
8437,269,89,0
8438,1429,3,1
8439,1640,6,1
8440,1729,190,0
8441,2174,6,1
8442,765,6,1
8443,272,33,1
8444,1771,121,0
8445,654,185,1
8446,1365,35,0
8447,114,5,1
8448,2198,6,1
8449,2186,82,0
8450,269,160,1
8451,803,148,1
8452,2064,6,1
8453,842,16,1
8454,399,56,0
8455,292,58,1
8456,1006,3,1
8457,1807,6,1
8458,2184,180,0
8459,473,131,1
8460,1643,6,1
8461,378,59,1
8462,1850,6,1
8463,994,3,1
8464,298,6,1
8465,2128,34,1
8466,1496,49,0
8467,1128,40,0
8468,26,4,1
8469,804,20,0
8470,82,5,1
8471,223,10,0
8472,263,68,1
8473,59,5,1
8474,1211,3,1
8475,566,15,1
8476,1665,88,0
8477,79,116,1
8478,1864,6,1
8479,1999,33,1
8480,392,75,0
8481,2054,136,0
8482,1362,36,0
8483,286,0,1
8484,46,86,1
8485,1269,61,0
8486,1462,8,1
8487,1899,30,0
8488,2057,73,0
8489,930,2,0
8490,971,102,0
8491,65,84,1
8492,408,192,0
8493,916,178,0
8494,229,6,1
8495,241,8,1
8496,576,35,1
8497,109,45,1
8498,325,4,0
8499,2070,33,1
8500,2129,6,1
8501,787,156,0
8502,2011,183,0
8503,1742,183,0
8504,492,66,1
8505,529,0,1
8506,1312,171,0
8507,93,0,1
8508,112,39,0
8509,774,145,0
8510,1928,207,0
8511,1537,3,1
8512,226,3,1
8513,2116,193,0
8514,18,48,0
8515,381,70,1
8516,964,3,1
8517,207,65,0
8518,104,14,1
8519,187,75,0
8520,328,15,1
8521,729,13,1
8522,1147,3,1
8523,1059,12,0
8524,1804,15,1
8525,435,0,1
8526,657,10,0
8527,1730,3,1
8528,1468,69,1
8529,877,173,0
8530,337,18,0
8531,515,74,0
8532,415,47,0
8533,1486,11,0
8534,2228,204,0
8535,1076,169,0
8536,872,86,1
8537,949,210,0
8538,317,136,1
8539,1462,92,0
8540,1297,59,0
8541,1206,172,0
8542,1789,6,1
8543,210,19,1
8544,96,89,1
8545,1358,150,0
8546,1766,123,0
8547,1834,211,0
8548,1378,102,0
8549,1028,65,0
8550,1088,24,0
8551,943,5,1
8552,91,121,1
8553,1918,196,0
8554,1422,201,0
8555,1295,15,0
8556,1393,197,0
8557,1435,97,0
8558,1621,141,0
8559,2199,6,1
8560,306,159,1
8561,1044,179,0
8562,400,67,0
8563,245,15,1
8564,752,102,0
8565,1169,207,0
8566,1569,122,0
8567,114,7,0
8568,1116,196,0
8569,1594,15,1
8570,29,0,1
8571,1565,3,1
8572,488,33,1
8573,547,0,1
8574,200,202,0
8575,1453,145,0
8576,724,32,0
8577,1020,135,0
8578,91,22,1
8579,1763,3,1
8580,2151,34,1
8581,486,70,1
8582,470,8,1
8583,1428,3,1
8584,323,5,1
8585,2153,34,1
8586,2224,65,0
8587,680,124,0
8588,1169,102,0
8589,961,52,0
8590,1509,73,0
8591,655,129,0
8592,196,6,1
8593,351,35,1
8594,341,133,0
8595,1923,6,1
8596,200,6,1
8597,1220,3,1
8598,713,81,0
8599,1273,179,0
8600,839,53,0
8601,483,160,0
8602,1324,114,0
8603,442,14,1
8604,2217,6,1
8605,748,82,0
8606,45,78,1
8607,1680,33,0
8608,912,90,0
8609,2030,211,0
8610,2045,151,0
8611,1211,68,0
8612,2165,6,1
8613,1934,93,0
8614,26,9,1
8615,245,9,1
8616,890,34,1
8617,1562,53,0
8618,644,6,1
8619,1740,5,1
8620,145,93,1
8621,1139,144,0
8622,40,52,1
8623,689,6,1
8624,560,5,1
8625,2202,187,0
8626,778,6,1
8627,1451,51,0
8628,1546,3,1
8629,1817,49,0
8630,2020,5,0
8631,244,123,0
8632,725,6,1
8633,656,141,1
8634,456,208,0
8635,1574,117,0
8636,481,53,0
8637,859,6,1
8638,792,77,0
8639,178,41,0
8640,1056,87,0
8641,290,15,1
8642,2200,139,0
8643,1346,3,1
8644,157,11,1
8645,873,4,0
8646,2143,38,0
8647,578,6,1
8648,1729,5,1
8649,1450,48,1
8650,95,6,1
8651,1787,6,1
8652,459,15,1
8653,349,14,1
8654,2049,15,1
8655,77,11,0
8656,1391,202,0
8657,774,155,0
8658,437,6,1
8659,1677,5,1
8660,1878,6,1
8661,51,0,1
8662,130,134,1
8663,392,33,1
8664,2179,6,1
8665,54,1,1
8666,1874,6,1
8667,1009,154,0
8668,2107,15,1
8669,832,13,1
8670,811,69,1
8671,2154,6,1
8672,1595,6,1
8673,451,98,1
8674,2157,129,0
8675,2135,15,1
8676,43,4,0
8677,432,149,0
8678,1825,156,0
8679,599,186,1
8680,1480,150,0
8681,55,14,1
8682,1809,181,0
8683,1377,66,0
8684,1996,15,1
8685,501,154,1
8686,1768,5,1
8687,159,15,1
8688,2030,178,0
8689,1206,52,0
8690,2191,77,0
8691,788,68,0
8692,1319,3,1
8693,634,5,1
8694,951,102,0
8695,692,59,0
8696,72,5,1
8697,114,14,1
8698,342,6,1
8699,247,79,0
8700,1709,123,0
8701,2254,48,0
8702,1415,3,1
8703,332,20,1
8704,425,17,1
8705,1478,6,1
8706,2204,15,0
8707,476,14,1
8708,716,33,0
8709,2211,195,0
8710,2173,151,0
8711,387,68,1
8712,2176,50,0
8713,1252,3,1
8714,1877,24,0
8715,290,5,1
8716,1343,113,0
8717,1144,12,0
8718,780,10,0
8719,1525,3,1
8720,632,130,0
8721,668,21,0
8722,836,170,0
8723,552,97,1
8724,489,137,0
8725,582,15,1
8726,1760,3,1
8727,336,7,1
8728,1899,193,0
8729,274,6,1
8730,1216,142,0
8731,255,154,1
8732,149,14,1
8733,263,113,1
8734,2106,15,1
8735,2182,13,0
8736,190,8,1
8737,1217,142,0
8738,825,6,1
8739,1100,3,1
8740,163,43,0
8741,1414,188,0
8742,640,97,0
8743,109,4,1
8744,161,6,1
8745,1094,3,1
8746,1319,156,0
8747,216,6,1
8748,1764,187,0
8749,250,146,0
8750,2130,15,1
8751,42,80,1
8752,390,6,1
8753,461,173,0
8754,197,132,1
8755,674,5,0
8756,696,6,1
8757,2136,15,1
8758,0,4,1
8759,36,145,0
8760,21,178,0
8761,1706,132,1
8762,852,205,1
8763,187,4,1
8764,213,138,0
8765,245,8,1
8766,297,33,0
8767,90,41,1
8768,90,36,1
8769,410,3,1
8770,1395,3,1
8771,885,6,1
8772,938,104,0
8773,900,89,1
8774,2027,200,0
8775,1219,206,0
8776,1942,27,0
8777,140,15,0
8778,2076,15,1
8779,438,166,0
8780,1439,172,0
8781,385,19,1
8782,2093,134,0
8783,250,58,1
8784,1471,140,0
8785,1747,12,0
8786,158,84,1
8787,2045,6,1
8788,1740,3,1
8789,847,14,0
8790,530,80,0
8791,928,140,0
8792,1012,154,0
8793,799,94,1
8794,2067,196,0
8795,844,34,1
8796,484,90,0
8797,538,3,1
8798,282,164,1
8799,2092,48,0
8800,1597,21,0
8801,136,56,0
8802,874,58,0
8803,1769,3,1
8804,740,90,0
8805,1616,6,1
8806,20,74,0
8807,1624,197,0
8808,1043,5,1
8809,494,44,0
8810,1591,120,0
8811,1440,93,0
8812,981,153,0
8813,1306,122,0
8814,345,150,0
8815,689,50,0
8816,175,86,1
8817,915,14,1
8818,736,70,1
8819,75,0,1
8820,1816,55,0
8821,824,30,1
8822,175,6,1
8823,132,83,0
8824,160,10,0
8825,1663,5,1
8826,101,6,1
8827,58,78,0
8828,1368,3,1
8829,1557,39,0
8830,1362,114,0
8831,2094,6,1
8832,101,5,1
8833,224,202,0
8834,1094,140,0
8835,306,141,1
8836,1321,179,0
8837,1737,3,1
8838,1268,100,0
8839,1669,70,1
8840,44,5,1
8841,897,4,0
8842,10,171,0
8843,1379,168,0
8844,1606,6,1
8845,2120,89,0
8846,55,37,1
8847,263,8,1
8848,517,60,0
8849,1971,6,1
8850,137,89,1
8851,190,15,1
8852,2245,35,1
8853,413,6,1
8854,371,23,0
8855,149,35,1
8856,1176,32,0
8857,925,74,0
8858,907,215,0
8859,496,203,0
8860,1676,88,0
8861,1348,175,0
8862,476,203,0
8863,165,80,0
8864,1832,14,1
8865,523,6,1
8866,1396,147,0
8867,1008,104,0
8868,452,23,0
8869,1727,3,1
8870,464,194,0
8871,749,89,1
8872,734,19,0
8873,638,59,0
8874,1301,187,0
8875,106,4,1
8876,1987,173,0
8877,1526,3,1
8878,962,38,0
8879,871,80,0
8880,31,37,1
8881,921,165,0
8882,572,5,1
8883,68,106,1
8884,405,165,0
8885,341,91,0
8886,1618,6,1
8887,644,7,1
8888,305,174,0
8889,1137,126,0
8890,408,108,0
8891,578,42,0
8892,1442,79,0
8893,20,14,1
8894,915,24,0
8895,599,99,1
8896,713,114,0
8897,1998,33,1
8898,839,188,0
8899,1526,180,0
8900,1091,156,0
8901,756,178,0
8902,891,20,1
8903,273,162,1
8904,260,15,1
8905,1583,3,1
8906,1653,6,1
8907,1145,144,0
8908,1791,6,1
8909,124,6,1
8910,2131,105,0
8911,284,57,0
8912,1954,22,0
8913,1439,3,1
8914,1441,70,0
8915,1803,6,1
8916,1991,187,0
8917,586,190,0
8918,377,174,0
8919,1279,3,1
8920,433,6,1
8921,626,132,1
8922,495,15,1
8923,58,14,1
8924,1045,3,1
8925,1505,3,1
8926,365,65,0
8927,1777,117,0
8928,39,15,1
8929,706,79,0
8930,1978,45,0
8931,323,69,0
8932,1974,197,0
8933,553,36,1
8934,1726,3,1
8935,1284,145,0
8936,1135,3,1
8937,1758,3,1
8938,44,9,1
8939,146,140,1
8940,1480,6,1
8941,1531,3,1
8942,721,48,1
8943,563,168,1
8944,144,9,1
8945,1104,96,0
8946,1080,188,0
8947,430,7,1
8948,1601,191,0
8949,1166,3,1
8950,523,84,1
8951,59,33,1
8952,533,11,1
8953,262,28,0
8954,1054,122,0
8955,1263,3,1
8956,2054,34,1
8957,1823,6,1
8958,246,28,1
8959,841,0,1
8960,2138,89,1
8961,154,17,1
8962,994,107,0
8963,1636,6,1
8964,1232,106,0
8965,1418,3,1
8966,1069,3,1
8967,2244,33,1
8968,2110,39,0
8969,588,5,1
8970,1020,3,1
8971,601,97,0
8972,1960,7,0
8973,1093,3,1
8974,2038,15,1
8975,267,175,0
8976,963,148,0
8977,1630,131,0
8978,1482,32,0
8979,750,118,0
8980,28,0,1
8981,1168,148,0
8982,115,35,1
8983,1968,4,0
8984,161,11,1
8985,68,107,1
8986,668,35,1
8987,177,164,0
8988,1298,70,0
